,cnn_train_loss_list,cnn_val_loss_list,cnn_train_acc_list,cnn_val_acc_list,cnn_conf,cnn_acc,cnn_time,vit_train_loss_list,vit_val_loss_list,vit_train_acc_list,vit_val_acc_list,vit_conf,vit_acc,vit_time
0,"[0.46163275837898254, 0.3115485608577728, 0.21894992887973785, 0.17667226493358612, 0.1564105749130249, 0.19958248734474182, 0.1766657531261444, 0.13484422862529755, 0.11672139912843704, 0.14326508343219757, 0.09042719006538391, 0.12488305568695068, 0.10325078666210175, 0.13903476297855377, 0.11412794142961502, 0.1157752275466919, 0.09764301776885986, 0.08391574025154114, 0.08306869864463806, 0.07897456735372543, 0.06593688577413559, 0.10497376322746277, 0.06441015750169754, 0.14705663919448853, 0.10983692109584808, 0.10902512818574905, 0.08798539638519287, 0.12193527072668076, 0.07800160348415375, 0.13160812854766846, 0.09100458025932312, 0.09035133570432663, 0.12251603603363037, 0.09197982400655746, 0.05330243706703186, 0.07466023415327072, 0.1068631187081337, 0.04611727222800255, 0.04750066250562668, 0.0686357319355011, 0.11024285107851028, 0.07447749376296997, 0.07287035882472992, 0.05585801228880882, 0.04421321675181389, 0.07983946055173874, 0.06905435770750046, 0.07870079576969147, 0.07177765667438507, 0.07665250450372696, 0.0754183903336525, 0.062013283371925354, 0.07293394207954407, 0.06765631586313248, 0.057377226650714874, 0.036831263452768326, 0.07956766337156296, 0.05951494723558426, 0.052293065935373306, 0.038599222898483276, 0.05219213664531708, 0.07439129054546356, 0.05387742817401886, 0.10216213762760162, 0.06972398608922958, 0.05384363979101181, 0.03658322989940643, 0.048032183200120926, 0.07443632185459137, 0.04145718738436699, 0.05399121716618538]","[0.697968065738678, 0.8575415015220642, 0.9112937450408936, 0.7951463460922241, 0.6960293054580688, 0.17774124443531036, 0.35247424244880676, 0.28074920177459717, 0.16369301080703735, 0.21064864099025726, 0.2937905192375183, 0.3536571264266968, 0.13235649466514587, 0.2857373058795929, 0.22856339812278748, 0.19489800930023193, 0.1919293850660324, 0.20138108730316162, 0.11809442937374115, 0.18729931116104126, 0.16351960599422455, 0.10287071019411087, 0.10858390480279922, 0.3174774646759033, 0.15589940547943115, 0.2061857134103775, 0.1377473771572113, 0.19611196219921112, 0.08854599297046661, 0.31122201681137085, 0.2550080716609955, 0.12798593938350677, 0.12130381166934967, 0.17830033600330353, 0.12160540372133255, 0.172270268201828, 0.09446123987436295, 0.14425712823867798, 0.2230604887008667, 0.19645383954048157, 0.06504781544208527, 0.11407876759767532, 0.12567517161369324, 0.13529877364635468, 0.13293056190013885, 0.32813560962677, 0.11168395727872849, 0.21202628314495087, 0.14096809923648834, 0.2750294506549835, 0.1492018699645996, 0.14476634562015533, 0.14606760442256927, 0.09265106916427612, 0.2221079170703888, 0.6148791313171387, 0.8881463408470154, 0.15406805276870728, 0.41239285469055176, 0.19781193137168884, 0.20496906340122223, 0.11216767132282257, 0.7681235074996948, 0.22150211036205292, 0.13759519159793854, 0.1331043541431427, 0.1855933964252472, 0.3911416828632355, 0.06830259412527084, 0.20296670496463776, 0.13893401622772217]","[0.8152777552604675, 0.8888888955116272, 0.925000011920929, 0.9444444179534912, 0.9444444179534912, 0.9291666746139526, 0.9277777671813965, 0.9486111402511597, 0.9555555582046509, 0.9472222328186035, 0.9736111164093018, 0.9527778029441833, 0.9597222208976746, 0.949999988079071, 0.9638888835906982, 0.9611111283302307, 0.9666666388511658, 0.9708333611488342, 0.9708333611488342, 0.9722222089767456, 0.9736111164093018, 0.9611111283302307, 0.9750000238418579, 0.9527778029441833, 0.956944465637207, 0.9680555462837219, 0.9750000238418579, 0.9513888955116272, 0.9666666388511658, 0.9555555582046509, 0.9597222208976746, 0.9666666388511658, 0.9652777910232544, 0.9597222208976746, 0.9791666865348816, 0.9708333611488342, 0.9708333611488342, 0.980555534362793, 0.9777777791023254, 0.9736111164093018, 0.9680555462837219, 0.9694444537162781, 0.9708333611488342, 0.9777777791023254, 0.980555534362793, 0.9694444537162781, 0.9666666388511658, 0.9680555462837219, 0.9750000238418579, 0.9777777791023254, 0.9708333611488342, 0.9777777791023254, 0.9777777791023254, 0.9777777791023254, 0.9791666865348816, 0.9847221970558167, 0.9694444537162781, 0.9777777791023254, 0.9791666865348816, 0.9847221970558167, 0.9750000238418579, 0.9750000238418579, 0.9819444417953491, 0.9666666388511658, 0.9777777791023254, 0.9819444417953491, 0.9847221970558167, 0.9833333492279053, 0.9763888716697693, 0.9819444417953491, 0.9736111164093018]","[0.7679557800292969, 0.5966851115226746, 0.7569060921669006, 0.7624309659004211, 0.7679557800292969, 0.9337016344070435, 0.8342541456222534, 0.9060773253440857, 0.9171270728111267, 0.9226519465446472, 0.889502763748169, 0.8950276374816895, 0.9613259434700012, 0.9060773253440857, 0.9281768202781677, 0.9226519465446472, 0.9281768202781677, 0.9226519465446472, 0.9447513818740845, 0.9226519465446472, 0.9337016344070435, 0.9558011293411255, 0.9613259434700012, 0.8618784546852112, 0.9447513818740845, 0.8950276374816895, 0.939226508140564, 0.9337016344070435, 0.9668508172035217, 0.889502763748169, 0.9060773253440857, 0.9613259434700012, 0.9613259434700012, 0.9447513818740845, 0.9558011293411255, 0.9337016344070435, 0.9613259434700012, 0.9337016344070435, 0.939226508140564, 0.939226508140564, 0.9723756909370422, 0.950276255607605, 0.9558011293411255, 0.9558011293411255, 0.950276255607605, 0.9060773253440857, 0.939226508140564, 0.9226519465446472, 0.9281768202781677, 0.90055251121521, 0.939226508140564, 0.9447513818740845, 0.9447513818740845, 0.9613259434700012, 0.939226508140564, 0.8839778900146484, 0.8453038930892944, 0.9447513818740845, 0.8729282021522522, 0.939226508140564, 0.9116021990776062, 0.9558011293411255, 0.8287292718887329, 0.9060773253440857, 0.9558011293411255, 0.9447513818740845, 0.9337016344070435, 0.90055251121521, 0.9723756909370422, 0.9337016344070435, 0.9558011293411255]","[[ 71   2   0   0]
 [  2 104   5   0]
 [  0   0 102   5]
 [  0   0   3  93]]",0.9560723514211886,21.45423173904419,"[113.08977508544922, 13.041969299316406, 8.178040504455566, 9.801538467407227, 4.793753623962402, 10.914587020874023, 16.346525192260742, 5.100710868835449, 4.40817928314209, 1.9092276096343994, 1.7815715074539185, 2.042156219482422, 3.2323904037475586, 2.1180171966552734, 2.089238405227661, 1.5703669786453247, 1.9904122352600098, 2.6501450538635254, 11.089577674865723, 12.013874053955078, 1.3724628686904907, 1.3701674938201904, 1.3696627616882324, 1.3696861267089844, 1.3697806596755981, 1.3697221279144287, 1.3703429698944092, 1.3695462942123413, 1.3696606159210205, 1.369999647140503, 1.369598627090454, 1.3695725202560425, 1.369676113128662, 1.3700337409973145, 1.3695967197418213, 1.369645595550537, 1.3694791793823242, 1.3694227933883667, 1.3697937726974487, 1.3698171377182007, 1.3698667287826538, 1.3697410821914673, 1.3698369264602661, 1.3701313734054565, 1.3695448637008667]","[28.243846893310547, 3.2057700157165527, 5.908159255981445, 2.662376880645752, 2.635667562484741, 4.4330363273620605, 4.825283050537109, 6.865570068359375, 3.6822755336761475, 5.641958713531494, 0.5488549470901489, 1.1378065347671509, 2.3018274307250977, 0.8674589395523071, 0.529375433921814, 3.3976848125457764, 6.742180824279785, 1.0682075023651123, 173.5911865234375, 1.3678489923477173, 1.3644070625305176, 1.3643097877502441, 1.3644018173217773, 1.3661127090454102, 1.3645585775375366, 1.3650654554367065, 1.3661272525787354, 1.3654149770736694, 1.364916443824768, 1.3643956184387207, 1.3649910688400269, 1.3652430772781372, 1.3652019500732422, 1.3653537034988403, 1.365781545639038, 1.3654578924179077, 1.3650600910186768, 1.3653465509414673, 1.3652316331863403, 1.3655894994735718, 1.3653090000152588, 1.3653202056884766, 1.3647361993789673, 1.3658236265182495, 1.3649981021881104]","[0.519444465637207, 0.7347221970558167, 0.7833333611488342, 0.7902777791023254, 0.8652777671813965, 0.7763888835906982, 0.769444465637207, 0.8347222208976746, 0.8694444298744202, 0.9152777791023254, 0.9041666388511658, 0.9027777910232544, 0.8791666626930237, 0.9069444537162781, 0.8958333134651184, 0.9138888716697693, 0.8888888955116272, 0.9069444537162781, 0.8458333611488342, 0.3166666626930237, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035]","[0.5745856165885925, 0.8508287072181702, 0.8287292718887329, 0.8342541456222534, 0.8397790193557739, 0.90055251121521, 0.8618784546852112, 0.7624309659004211, 0.8729282021522522, 0.7955800890922546, 0.9281768202781677, 0.9171270728111267, 0.90055251121521, 0.9281768202781677, 0.9337016344070435, 0.8508287072181702, 0.7790055274963379, 0.9060773253440857, 0.41436463594436646, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403]","[[ 69   4   0   0]
 [  4 106   1   0]
 [  0   7  90  10]
 [  0   0   1  95]]",0.9302325581395349,14.665658473968506
1,"[0.5447769165039062, 0.42608124017715454, 0.2524817883968353, 0.19845281541347504, 0.15719738602638245, 0.15081849694252014, 0.13228045403957367, 0.16401052474975586, 0.1359444409608841, 0.12159385532140732, 0.16752512753009796, 0.14542889595031738, 0.09875202178955078, 0.14904236793518066, 0.11364753544330597, 0.0788261815905571, 0.10566071420907974, 0.10913964360952377, 0.1346312314271927, 0.09300048649311066, 0.10366635024547577, 0.11301292479038239, 0.09694395959377289, 0.06930361688137054, 0.08991993963718414, 0.12047497183084488, 0.08364791423082352, 0.11015260219573975, 0.1241796612739563, 0.1304800808429718, 0.10200197249650955, 0.1061844527721405, 0.06996188312768936, 0.14224949479103088, 0.11265992373228073, 0.11540650576353073, 0.11528570204973221, 0.10319973528385162, 0.11733364313840866, 0.08099950850009918, 0.052119091153144836, 0.09785961359739304, 0.09953267127275467]","[0.34977465867996216, 0.5049282312393188, 0.22678126394748688, 0.2972739338874817, 0.33293479681015015, 0.137187659740448, 0.2903394401073456, 0.2283785045146942, 0.19103117287158966, 1.3017957210540771, 0.29764240980148315, 0.3789437711238861, 0.09256334602832794, 1.4347689151763916, 0.14465554058551788, 0.3104771375656128, 0.20077355206012726, 1.344298243522644, 0.21041549742221832, 0.26050636172294617, 0.33541756868362427, 0.13985422253608704, 0.20019786059856415, 0.15825700759887695, 0.28931573033332825, 0.12004908919334412, 0.46187856793403625, 0.22116586565971375, 0.4406000077724457, 0.8230770230293274, 0.4887051582336426, 0.17484185099601746, 0.8004007935523987, 0.4316869378089905, 0.13019658625125885, 0.17583322525024414, 0.13151432573795319, 0.1423073709011078, 0.19935154914855957, 0.47772854566574097, 0.2406465709209442, 0.21665261685848236, 0.2967679798603058]","[0.7875000238418579, 0.8680555820465088, 0.9083333611488342, 0.9194444417953491, 0.9333333373069763, 0.9416666626930237, 0.949999988079071, 0.9486111402511597, 0.9541666507720947, 0.956944465637207, 0.9416666626930237, 0.9402777552604675, 0.9666666388511658, 0.9444444179534912, 0.9583333134651184, 0.9736111164093018, 0.9597222208976746, 0.9624999761581421, 0.9638888835906982, 0.9638888835906982, 0.9666666388511658, 0.9583333134651184, 0.9597222208976746, 0.9736111164093018, 0.9666666388511658, 0.9624999761581421, 0.9694444537162781, 0.9680555462837219, 0.9583333134651184, 0.9541666507720947, 0.9652777910232544, 0.9583333134651184, 0.9791666865348816, 0.9458333253860474, 0.956944465637207, 0.9541666507720947, 0.949999988079071, 0.9638888835906982, 0.956944465637207, 0.9708333611488342, 0.9833333492279053, 0.9611111283302307, 0.9597222208976746]","[0.8508287072181702, 0.7845304012298584, 0.9060773253440857, 0.8563535809516907, 0.8729282021522522, 0.9281768202781677, 0.8950276374816895, 0.90055251121521, 0.9171270728111267, 0.7624309659004211, 0.889502763748169, 0.8674033284187317, 0.9723756909370422, 0.7237569093704224, 0.939226508140564, 0.90055251121521, 0.9171270728111267, 0.6629834175109863, 0.9060773253440857, 0.9226519465446472, 0.8729282021522522, 0.9281768202781677, 0.9171270728111267, 0.9171270728111267, 0.8950276374816895, 0.9558011293411255, 0.8618784546852112, 0.9116021990776062, 0.8729282021522522, 0.7845304012298584, 0.8784530162811279, 0.9337016344070435, 0.7955800890922546, 0.8618784546852112, 0.950276255607605, 0.9337016344070435, 0.9558011293411255, 0.9447513818740845, 0.9226519465446472, 0.8563535809516907, 0.9060773253440857, 0.9171270728111267, 0.8729282021522522]","[[ 73   0   0   0]
 [ 10  99   2   0]
 [  0   2 103   2]
 [  0   0   2  94]]",0.9534883720930233,13.030300617218018,"[142.8684844970703, 15.161779403686523, 12.868245124816895, 5.616115570068359, 4.012359142303467, 4.084466934204102, 2.7845449447631836, 1.6646333932876587, 2.0851025581359863, 3.3240976333618164, 2.6982293128967285, 2.2574424743652344, 3.335918426513672, 2.853830575942993, 3.7406015396118164, 2.2552456855773926, 1.6421966552734375, 1.2022311687469482, 1.1532928943634033, 0.9969267845153809, 2.372943639755249, 3.400047779083252, 15.925293922424316, 1.3775465488433838, 1.3678005933761597, 1.3670703172683716, 1.3668103218078613, 1.4684308767318726, 1.3700203895568848, 1.369861125946045, 1.3696370124816895, 1.3705934286117554, 1.3699949979782104, 1.3697293996810913, 1.3698621988296509, 1.3696177005767822, 1.3699820041656494, 1.369979977607727, 1.369830846786499, 1.3694597482681274, 1.3694441318511963, 1.369699239730835]","[11.623509407043457, 7.455934524536133, 19.52787208557129, 4.424204349517822, 3.152650833129883, 1.791165828704834, 2.1639816761016846, 3.141403913497925, 2.305781126022339, 1.7737350463867188, 2.735718250274658, 0.9235023856163025, 5.592975616455078, 1.4540818929672241, 2.846545696258545, 1.3538435697555542, 1.7884880304336548, 0.9425274729728699, 0.7360000014305115, 1.4042593240737915, 0.9095174670219421, 15.48445987701416, 1.3886524438858032, 1.3690439462661743, 1.367430329322815, 1.3656764030456543, 1.3661198616027832, 1.3651684522628784, 1.3643945455551147, 1.3648446798324585, 1.3649502992630005, 1.3645187616348267, 1.3647054433822632, 1.3646081686019897, 1.3646106719970703, 1.3659216165542603, 1.36488676071167, 1.3656328916549683, 1.3649563789367676, 1.3652528524398804, 1.3650621175765991, 1.3646069765090942]","[0.5611110925674438, 0.7194444537162781, 0.7819444537162781, 0.8513888716697693, 0.8694444298744202, 0.8694444298744202, 0.8902778029441833, 0.9166666865348816, 0.9041666388511658, 0.8652777671813965, 0.8861111402511597, 0.9041666388511658, 0.8888888955116272, 0.9111111164093018, 0.8694444298744202, 0.8902778029441833, 0.9236111044883728, 0.9166666865348816, 0.9222221970558167, 0.9263888597488403, 0.8888888955116272, 0.875, 0.5944444537162781, 0.29027777910232544, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3194444477558136, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035]","[0.6574585437774658, 0.8232043981552124, 0.7348066568374634, 0.8066298365592957, 0.889502763748169, 0.8839778900146484, 0.8784530162811279, 0.8453038930892944, 0.8729282021522522, 0.9171270728111267, 0.8839778900146484, 0.9447513818740845, 0.8342541456222534, 0.9337016344070435, 0.8729282021522522, 0.9116021990776062, 0.8397790193557739, 0.8674033284187317, 0.8950276374816895, 0.9116021990776062, 0.9116021990776062, 0.7348066568374634, 0.28176796436309814, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403]","[[ 66   7   0   0]
 [  0 108   3   0]
 [  0   1 100   6]
 [  0   0   4  92]]",0.9457364341085271,13.990334749221802
2,"[0.5701557397842407, 0.3634534478187561, 0.27583175897598267, 0.2062063068151474, 0.23156975209712982, 0.18745626509189606, 0.20433953404426575, 0.15005359053611755, 0.14372244477272034, 0.12020650506019592, 0.10405196249485016, 0.14961710572242737, 0.13773754239082336, 0.13960693776607513, 0.15733134746551514, 0.12992709875106812, 0.11145714670419693, 0.1359388530254364, 0.12006112933158875, 0.1437818557024002, 0.08627167344093323, 0.10800700634717941, 0.1385619193315506, 0.08029747754335403, 0.0949222669005394, 0.08478641510009766, 0.07488493621349335, 0.09633393585681915, 0.11874318867921829, 0.06145656853914261, 0.06921461224555969, 0.08354625105857849, 0.05521624907851219, 0.06751123070716858, 0.06213792786002159, 0.0977579727768898, 0.07796122878789902, 0.09395503252744675, 0.0615854486823082, 0.09024672210216522, 0.059338051825761795, 0.08032292127609253, 0.07582008838653564, 0.063139908015728, 0.08269232511520386, 0.07601814717054367, 0.06099018454551697, 0.06996949762105942, 0.08676254749298096, 0.06281159073114395, 0.0351124070584774, 0.10376303642988205, 0.0842910185456276, 0.0635223314166069, 0.04254990071058273, 0.042174339294433594, 0.03905039280653, 0.02747487463057041, 0.06293725222349167, 0.051073361188173294, 0.061373744159936905, 0.0245202649384737, 0.03948834910988808]","[0.7957492470741272, 2.4999005794525146, 0.21315400302410126, 0.26896199584007263, 0.28646478056907654, 0.5882828235626221, 0.14316684007644653, 0.24327653646469116, 0.3500182628631592, 0.10754995048046112, 0.15608161687850952, 0.2778235077857971, 0.20091451704502106, 1.8417541980743408, 0.5318106412887573, 0.23667150735855103, 0.2027854025363922, 0.9276180267333984, 0.1119157150387764, 0.1951526552438736, 0.2301396131515503, 0.2593111991882324, 0.11251836270093918, 0.17365139722824097, 0.20222681760787964, 0.10293495655059814, 0.13100549578666687, 0.1405271291732788, 0.3747996985912323, 0.1870214194059372, 0.12826605141162872, 0.21158787608146667, 0.07500210404396057, 0.23507468402385712, 0.5617796182632446, 0.19057133793830872, 0.3332080841064453, 0.13211993873119354, 0.7367254495620728, 0.10817782580852509, 0.11688878387212753, 0.10755304247140884, 0.09197252243757248, 0.1979682296514511, 0.15357956290245056, 0.11600697785615921, 0.2251676470041275, 0.16337257623672485, 0.1493224948644638, 0.26632678508758545, 0.12460752576589584, 0.1434248983860016, 0.10717368870973587, 0.1599588394165039, 0.11679930984973907, 0.13207930326461792, 0.1441812664270401, 0.18255075812339783, 0.12073206901550293, 0.14789409935474396, 0.09096094965934753, 0.5292805433273315, 0.15528473258018494]","[0.7972221970558167, 0.8611111044883728, 0.8999999761581421, 0.9277777671813965, 0.9222221970558167, 0.9277777671813965, 0.9319444298744202, 0.9458333253860474, 0.9458333253860474, 0.9527778029441833, 0.9611111283302307, 0.9416666626930237, 0.9513888955116272, 0.9416666626930237, 0.9416666626930237, 0.9472222328186035, 0.9583333134651184, 0.9527778029441833, 0.949999988079071, 0.9541666507720947, 0.9708333611488342, 0.9611111283302307, 0.9597222208976746, 0.9652777910232544, 0.9624999761581421, 0.9611111283302307, 0.9708333611488342, 0.9638888835906982, 0.956944465637207, 0.9736111164093018, 0.9750000238418579, 0.9722222089767456, 0.9791666865348816, 0.9777777791023254, 0.9763888716697693, 0.9680555462837219, 0.9638888835906982, 0.9652777910232544, 0.9763888716697693, 0.9680555462837219, 0.9763888716697693, 0.9694444537162781, 0.9666666388511658, 0.980555534362793, 0.9750000238418579, 0.9763888716697693, 0.9722222089767456, 0.9819444417953491, 0.9666666388511658, 0.9763888716697693, 0.987500011920929, 0.9694444537162781, 0.9722222089767456, 0.9791666865348816, 0.9847221970558167, 0.987500011920929, 0.9861111044883728, 0.9888888597488403, 0.9791666865348816, 0.980555534362793, 0.9819444417953491, 0.9916666746139526, 0.9861111044883728]","[0.6408839821815491, 0.4806629717350006, 0.9116021990776062, 0.9060773253440857, 0.889502763748169, 0.8287292718887329, 0.9447513818740845, 0.9060773253440857, 0.889502763748169, 0.9447513818740845, 0.9226519465446472, 0.889502763748169, 0.9116021990776062, 0.6464088559150696, 0.8397790193557739, 0.9226519465446472, 0.9447513818740845, 0.7569060921669006, 0.9613259434700012, 0.9171270728111267, 0.9171270728111267, 0.8784530162811279, 0.9668508172035217, 0.9116021990776062, 0.9337016344070435, 0.9613259434700012, 0.9558011293411255, 0.939226508140564, 0.889502763748169, 0.939226508140564, 0.939226508140564, 0.9281768202781677, 0.9723756909370422, 0.9281768202781677, 0.8839778900146484, 0.9281768202781677, 0.8839778900146484, 0.939226508140564, 0.8397790193557739, 0.9337016344070435, 0.950276255607605, 0.9558011293411255, 0.9558011293411255, 0.9226519465446472, 0.939226508140564, 0.950276255607605, 0.9116021990776062, 0.9613259434700012, 0.9281768202781677, 0.9060773253440857, 0.9668508172035217, 0.9447513818740845, 0.9558011293411255, 0.9281768202781677, 0.9613259434700012, 0.9558011293411255, 0.9337016344070435, 0.939226508140564, 0.9613259434700012, 0.950276255607605, 0.9668508172035217, 0.90055251121521, 0.950276255607605]","[[ 71   2   0   0]
 [  1 109   1   0]
 [  0   0 105   2]
 [  0   0   3  93]]",0.9767441860465116,18.822202920913696,"[118.64910125732422, 12.363232612609863, 3.1092960834503174, 2.2191953659057617, 1.3571218252182007, 2.350543737411499, 2.018615245819092, 1.4420686960220337, 3.3026652336120605, 4.9802422523498535, 3.003378391265869, 1.8398224115371704, 6.891583442687988, 3.9566383361816406, 1.4845983982086182, 0.3431352972984314, 0.4543364644050598, 0.3390588164329529, 5.911177635192871, 1.9771977663040161, 1.406583547592163, 1.372069001197815, 1.370787262916565, 1.369993805885315, 1.3701446056365967, 1.3695588111877441, 1.3697733879089355, 1.3697986602783203, 1.3697741031646729, 1.3697980642318726, 1.3694368600845337, 1.3691622018814087, 1.3693432807922363, 1.3697402477264404, 1.369735836982727, 1.3695151805877686, 1.3695199489593506, 1.3695508241653442, 1.3697985410690308, 1.3700145483016968, 1.3693193197250366, 1.369751214981079]","[7.425787448883057, 2.745539426803589, 5.31317138671875, 2.028371810913086, 6.898006439208984, 0.8373527526855469, 3.299626588821411, 2.6481313705444336, 7.5823564529418945, 23.742454528808594, 1.3926321268081665, 0.39871370792388916, 4.12208366394043, 2.7856483459472656, 1.0597909688949585, 0.348929226398468, 0.3211061954498291, 0.6321331262588501, 7.233208179473877, 1.3757184743881226, 1.3664909601211548, 1.36526358127594, 1.3657374382019043, 1.365046501159668, 1.3648593425750732, 1.36481511592865, 1.3646836280822754, 1.3649100065231323, 1.3651454448699951, 1.364729404449463, 1.3656738996505737, 1.3651354312896729, 1.3639413118362427, 1.365155577659607, 1.364795446395874, 1.365836262702942, 1.3655332326889038, 1.3653579950332642, 1.364305853843689, 1.3661011457443237, 1.3653143644332886, 1.3657640218734741]","[0.5722222328186035, 0.7444444298744202, 0.8569444417953491, 0.8777777552604675, 0.9069444537162781, 0.8833333253860474, 0.8986111283302307, 0.8972222208976746, 0.862500011920929, 0.8194444179534912, 0.8652777671813965, 0.8819444179534912, 0.8055555820465088, 0.8333333134651184, 0.8805555701255798, 0.9291666746139526, 0.9152777791023254, 0.9208333492279053, 0.8374999761581421, 0.32083332538604736, 0.27222222089767456, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035, 0.3222222328186035]","[0.8176795840263367, 0.8176795840263367, 0.7734806537628174, 0.8508287072181702, 0.7845304012298584, 0.9281768202781677, 0.8176795840263367, 0.8176795840263367, 0.8453038930892944, 0.4861878454685211, 0.8342541456222534, 0.9337016344070435, 0.8232043981552124, 0.8342541456222534, 0.8453038930892944, 0.9226519465446472, 0.9281768202781677, 0.90055251121521, 0.6298342347145081, 0.28176796436309814, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403, 0.31491711735725403]","[[ 70   3   0   0]
 [  3 102   6   0]
 [  0   1  99   7]
 [  0   0   2  94]]",0.9431524547803618,13.870790004730225
